Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BEL.NS,BHARTIARTL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,ETERNAL.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDIGO.NS,INFY.NS,ITC.NS,JIOFIN.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,MAXHEALTH.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHRIRAMFIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TMPV.NS,TRENT.NS,ULTRACEMCO.NS,WIPRO.NS
2022-01-03,1714.09,720.04,4929.1,3295.93,693.45,2964.87,1694.73,708.35,66.33,675.65,901.2,111.29,944.92,2608.25,141.35,1623.59,1118.99,722.8,642.58,464.54,2200.62,741.77,2010.6,1704.25,177.22,,637.62,363.55,1845.33,800.54,7257.17,432.63,940.83,107.95,110.27,125.18,1093.78,1198.22,438.43,231.38,810.16,723.73,100.55,3386.36,1553.55,2491.16,,1049.69,7551.94,332.0
2022-01-04,1715.94,722.63,4903.51,3331.46,706.2,2975.77,1710.11,720.46,67.87,681.66,895.15,109.64,941.47,2595.01,138.35,1653.3,1125.15,727.04,645.2,462.65,2237.85,749.68,2038.26,1704.88,178.15,,640.82,369.16,1859.43,802.51,7359.6,426.81,950.92,113.86,113.93,128.6,1118.47,1209.31,450.25,231.79,799.42,714.87,101.11,3445.79,1557.9,2549.54,,1051.04,7480.02,333.3
2022-01-05,1712.39,737.93,4912.06,3396.47,723.88,3038.56,1795.24,752.62,66.97,684.15,899.31,110.14,932.7,2665.62,133.95,1707.09,1106.0,744.3,645.6,461.92,2251.41,764.42,1974.41,1655.95,178.39,,663.86,383.02,1870.04,809.89,7499.7,406.2,953.15,113.09,115.9,127.41,1123.7,1208.57,458.54,231.21,796.94,709.79,103.65,3424.68,1512.42,2542.78,,1065.87,7489.02,329.6
2022-01-06,1710.05,723.17,4903.37,3384.77,727.26,3092.52,1795.05,760.22,66.53,694.32,892.97,110.82,922.78,2702.6,130.0,1681.19,1084.19,732.36,639.03,465.56,2228.67,761.51,1956.84,1631.85,176.89,,644.21,376.99,1846.91,810.23,7602.67,407.59,939.37,112.15,116.25,125.76,1099.54,1194.45,457.89,225.01,791.69,701.91,102.38,3377.22,1472.86,2562.27,,1075.32,7292.49,326.02
2022-01-07,1696.07,719.55,4960.06,3444.14,727.56,3069.27,1772.13,751.49,65.32,688.75,885.95,112.47,916.73,2709.55,129.25,1756.53,1088.95,737.5,652.27,479.56,2251.73,769.47,2002.07,1628.71,176.65,,643.16,379.45,1828.1,799.76,7625.72,400.33,951.58,112.54,121.06,125.3,1108.41,1206.14,457.47,224.86,791.07,712.21,102.13,3418.07,1483.09,2539.38,,1080.15,7389.68,328.68
2022-01-10,1749.48,722.24,5002.93,3422.18,739.71,3107.81,1776.32,758.55,66.2,688.99,887.35,115.16,914.91,2701.01,130.2,1796.79,1086.89,741.59,654.88,478.97,2243.25,786.44,2051.63,1661.43,180.61,,642.44,388.16,1874.36,812.26,7837.54,397.04,942.26,112.97,122.07,124.57,1109.32,1217.73,469.02,226.23,788.93,708.15,102.89,3441.44,1493.66,2623.08,,1067.01,7416.27,320.36
2022-01-11,1840.62,747.9,4996.8,3407.98,740.16,3109.31,1776.39,752.52,66.08,687.52,887.11,113.61,909.11,2680.72,131.3,1804.65,1133.76,744.8,650.14,472.61,2240.09,786.35,2032.12,1665.78,179.52,,617.21,385.94,1882.08,811.73,7855.14,389.03,944.84,113.35,124.07,124.47,1117.3,1222.0,471.16,226.36,794.37,714.68,99.48,3473.42,1512.07,2618.98,,1113.94,7436.95,320.66
2022-01-12,1826.84,746.38,4952.7,3412.84,743.74,3112.34,1789.94,762.79,66.12,713.67,877.67,114.19,913.81,2701.4,132.25,1831.13,1140.93,740.4,665.06,483.88,2248.94,799.05,2085.48,1685.4,180.17,,628.06,389.89,1894.61,849.5,7881.08,401.27,942.22,114.68,127.15,125.15,1147.13,1237.85,475.16,230.36,797.99,712.21,100.97,3423.74,1506.24,2579.1,,1139.92,7488.19,319.37
2022-01-13,1850.05,754.84,4922.03,3328.53,737.62,3122.2,1818.85,766.11,65.8,715.23,894.95,118.06,920.15,2717.52,133.1,1814.37,1125.83,726.77,662.19,493.16,2249.92,799.98,2141.28,1702.77,181.14,,657.5,383.86,1937.03,864.4,7790.71,403.07,942.57,115.62,126.38,127.01,1153.59,1247.06,476.19,230.77,825.95,706.51,107.48,3457.45,1496.1,2585.32,,1177.4,7437.44,300.15
2022-01-14,1866.92,762.56,4912.85,3240.07,718.7,3105.73,1817.32,768.45,69.11,704.29,892.49,118.06,913.0,2705.04,133.6,1814.81,1128.32,734.93,663.28,492.04,2202.85,795.42,2161.8,1731.99,180.05,,652.58,386.22,1962.31,850.12,7797.6,394.75,927.55,115.96,124.15,126.86,1155.28,1251.92,473.39,229.45,820.47,737.76,106.81,3519.76,1512.6,2559.17,,1159.43,7490.0,295.56
2022-01-17,1874.46,761.54,4851.32,3253.79,709.69,3157.26,1833.38,770.45,67.98,712.1,881.54,117.3,909.72,2728.64,134.0,1874.81,1062.12,723.68,665.95,491.65,2226.94,794.74,2161.6,1741.1,181.67,,668.54,386.07,1985.97,869.03,7972.48,392.21,924.35,117.03,127.85,126.0,1161.3,1276.04,478.66,229.22,814.22,740.27,108.24,3565.0,1499.23,2563.9,,1152.86,7694.88,298.72
2022-01-18,1837.67,745.8,4559.01,3249.03,722.18,3076.92,1811.72,759.8,65.42,698.18,873.74,115.23,913.84,2624.99,133.05,1809.88,1029.21,727.37,660.96,481.99,2208.26,798.42,2108.69,1724.27,178.55,,650.19,387.01,1940.67,860.69,7634.55,389.18,926.56,115.66,126.31,125.27,1147.45,1254.19,471.95,222.71,808.01,707.71,105.16,3539.68,1445.57,2566.91,,1138.98,7387.68,292.55
2022-01-19,1846.01,727.47,4460.39,3159.17,726.57,3109.35,1804.11,742.9,65.36,687.77,867.45,117.45,912.17,2608.15,129.2,1765.18,1011.87,722.23,648.07,490.54,2152.71,784.36,2075.99,1676.06,178.23,,644.88,379.73,1939.42,862.86,7731.53,382.96,905.4,115.49,131.24,124.96,1147.36,1236.56,480.33,221.12,800.19,694.36,106.46,3478.41,1453.71,2555.37,,1162.12,7268.88,286.94
2022-01-20,1862.53,721.41,4587.65,3184.21,725.87,2993.5,1722.44,738.83,66.67,699.2,854.57,118.27,893.98,2622.64,125.2,1789.12,1000.09,717.74,641.55,489.18,2107.89,785.96,2088.22,1637.15,176.93,,652.39,377.13,1922.73,849.45,7751.45,383.7,895.7,115.58,128.62,131.07,1127.27,1227.25,476.23,225.87,782.53,699.97,106.21,3400.13,1450.93,2531.08,,1164.56,7299.29,284.19
2022-01-21,1825.09,707.63,4633.92,3153.83,709.54,3093.97,1630.25,723.47,64.98,679.51,840.14,113.76,875.41,2600.86,113.65,1751.11,993.79,723.73,633.64,492.38,2167.16,780.38,2080.83,1603.03,175.56,,636.85,377.36,1877.19,844.34,7899.27,372.65,907.18,114.89,126.15,131.34,1127.45,1229.18,468.13,221.72,771.8,702.97,102.95,3406.3,1387.08,2495.4,,1176.35,7193.84,279.96
2022-01-24,1712.74,686.66,4442.81,3038.55,701.67,3060.04,1567.57,680.11,61.95,674.28,864.01,112.0,849.75,2548.38,91.35,1652.03,957.16,707.11,619.96,464.88,2129.14,774.51,1988.84,1559.14,171.31,,594.36,364.84,1823.3,824.56,7766.83,364.24,894.92,113.61,127.73,130.67,1081.97,1213.67,460.17,213.59,764.26,669.01,96.75,3351.08,1317.1,2371.92,,1116.73,6996.68,265.01
2022-01-25,1738.3,695.11,4430.8,3030.8,749.07,3138.57,1549.78,683.25,64.12,695.73,877.13,115.48,857.24,2582.54,100.45,1681.93,956.14,707.77,623.12,472.03,2168.88,777.62,1963.38,1545.98,173.33,,603.3,369.57,1847.68,824.37,8297.63,367.83,898.41,115.92,127.31,133.63,1079.86,1216.65,479.26,215.83,771.13,684.78,97.62,3349.79,1306.17,2345.72,,1074.33,6940.31,260.36
2022-01-27,1683.0,693.16,4239.44,3001.76,770.63,3167.53,1532.91,670.81,64.34,691.24,898.39,115.05,828.72,2536.34,90.5,1648.46,917.04,701.54,613.94,475.33,2139.16,770.83,1859.46,1506.89,173.58,,598.47,376.46,1833.81,827.79,8507.51,373.05,879.03,115.66,127.73,131.19,1063.86,1200.45,492.58,229.6,774.99,683.04,95.79,3242.59,1258.3,2280.13,,1018.19,6942.61,252.06
2022-01-28,1690.68,694.18,4423.5,2995.89,761.52,3164.0,1516.83,673.78,65.03,699.59,902.9,115.84,821.37,2504.78,89.55,1658.18,919.34,695.98,612.9,476.5,2128.16,757.73,1853.52,1513.71,176.0,,600.34,378.27,1821.05,838.98,8247.81,367.88,878.98,120.08,130.12,128.35,1062.84,1194.4,487.46,229.92,789.55,694.6,95.46,3278.84,1227.88,2285.61,,1013.56,6951.56,255.48
2022-01-31,1711.9,700.2,4402.51,3035.76,769.84,3225.02,1565.81,686.83,65.84,712.79,915.25,114.51,837.76,2537.93,90.4,1687.98,935.46,706.65,614.88,475.23,2119.02,765.15,1853.72,1558.6,178.11,,601.2,370.09,1832.23,854.56,8292.51,365.78,885.54,121.7,133.05,131.53,1085.93,1221.85,501.28,227.25,796.37,703.7,95.54,3319.89,1287.37,2329.73,,1026.75,7055.73,264.94
2022-02-01,1743.79,722.14,4456.53,3078.13,778.65,3197.7,1587.2,688.23,65.12,706.68,916.6,116.84,839.06,2515.57,94.55,1730.83,963.88,712.03,616.31,496.56,2148.75,786.01,1947.61,1590.78,184.21,,625.43,375.08,1910.25,839.03,8255.96,362.35,892.72,120.93,131.78,130.03,1082.34,1203.72,495.7,236.84,851.0,712.21,102.74,3377.11,1310.66,2400.3,,1055.47,7348.91,266.82
2022-02-02,1776.18,728.45,4608.88,3079.53,800.76,3198.2,1667.25,711.08,66.17,708.63,921.83,117.41,859.68,2561.19,98.9,1737.43,996.34,728.3,636.31,499.43,2169.49,789.35,1944.26,1604.29,187.77,,630.73,387.1,1902.76,838.69,8213.37,362.15,884.54,120.93,132.05,130.67,1084.54,1208.82,502.68,237.5,849.95,718.36,102.76,3426.47,1290.81,2432.08,,1092.44,7275.33,272.07
2022-02-03,1748.73,716.03,4585.67,3084.63,796.23,3276.09,1631.54,697.66,65.29,705.31,922.75,115.59,851.75,2562.25,97.1,1693.06,984.26,720.76,626.68,498.17,2141.76,784.7,1938.22,1560.71,189.63,,624.33,380.41,1855.69,826.01,8288.99,361.75,875.26,120.49,129.12,129.02,1070.53,1174.24,502.96,233.68,843.18,714.15,102.68,3398.4,1265.87,2442.89,,1078.26,7211.15,267.56
2022-02-04,1754.17,710.61,4630.22,3117.04,795.23,3225.65,1617.33,702.34,64.3,703.89,916.31,114.94,847.33,2524.4,94.2,1695.6,990.26,724.87,616.75,510.31,2149.64,780.91,1971.02,1563.0,189.51,,628.35,375.46,1869.42,812.02,8247.42,357.12,876.46,118.33,130.74,128.05,1060.77,1161.26,493.83,228.14,853.1,709.99,103.53,3389.78,1260.56,2439.14,,1052.48,7274.01,264.55
2022-02-07,1728.72,699.07,4420.09,3057.38,786.32,3144.82,1567.99,679.99,63.46,690.5,903.91,115.33,839.01,2495.57,93.55,1673.18,984.77,698.31,595.91,507.83,2103.97,762.82,2166.44,1539.57,186.2,,622.42,364.35,1808.52,800.25,8209.9,347.92,864.08,119.17,132.66,130.46,1054.31,1133.42,496.58,225.47,846.52,681.93,104.12,3357.88,1257.17,2377.99,,1045.56,7303.05,257.72
2022-02-08,1712.94,701.66,4345.37,3097.49,795.23,3129.12,1595.71,692.2,62.64,692.85,918.2,114.62,841.49,2483.87,93.55,1678.51,988.69,695.31,593.14,511.92,2110.26,768.74,2178.92,1541.63,187.04,,630.97,362.23,1799.98,802.71,8294.59,358.27,864.77,119.04,128.69,128.26,1072.03,1120.69,494.81,229.44,853.25,674.48,107.34,3326.29,1248.38,2412.0,,1049.05,7256.12,259.23
2022-02-09,1779.97,716.96,4520.93,3109.05,800.51,3224.03,1622.52,698.32,64.09,703.06,937.76,120.82,850.6,2518.88,94.2,1699.9,1004.81,712.31,592.9,526.98,2122.66,778.73,2250.0,1559.58,186.15,,633.79,365.65,1812.65,810.57,8632.18,363.0,867.06,119.08,126.38,127.83,1084.52,1115.29,498.44,230.35,852.62,677.48,107.58,3341.48,1266.31,2452.61,,1065.62,7336.98,263.25
2022-02-10,1782.92,714.61,4534.17,3119.06,806.43,3229.27,1636.08,700.24,64.16,707.66,944.35,120.42,850.98,2532.99,94.45,1728.09,1012.85,725.39,598.87,531.79,2127.79,781.35,2232.98,1588.58,187.85,,642.87,372.07,1824.36,822.97,8493.28,382.61,867.29,120.32,130.35,129.48,1083.41,1135.65,503.38,234.13,860.17,683.77,109.87,3350.19,1278.23,2459.57,,1070.6,7308.09,265.43
2022-02-11,1761.16,707.43,4459.35,3097.44,800.46,3226.83,1608.08,687.94,63.38,698.96,928.32,119.31,842.16,2492.5,88.7,1671.03,990.17,722.42,588.11,527.37,2104.35,767.09,2261.13,1545.27,188.02,,641.78,364.31,1795.81,823.55,8427.41,366.78,851.77,120.93,129.62,126.89,1081.29,1122.82,493.18,228.57,846.51,678.25,110.41,3283.19,1240.28,2410.61,,1066.37,7160.55,259.78
2022-02-14,1660.99,680.11,4431.15,3027.29,770.13,3155.63,1564.28,665.8,61.98,674.09,924.83,115.84,818.64,2466.26,,1605.37,975.5,700.95,550.52,506.52,2076.9,731.1,2088.77,1510.12,181.76,,598.9,348.09,1726.47,795.95,8069.8,360.96,844.84,116.83,128.12,123.25,1064.07,1086.16,466.92,214.75,831.85,671.77,104.46,3317.67,1210.03,2366.94,,1031.48,6931.27,250.65
2022-02-15,1741.14,704.4,4606.02,3143.96,793.64,3247.23,1634.25,700.74,62.94,695.44,892.82,117.27,832.85,2613.24,82.7,1672.94,994.3,721.92,566.62,518.77,2134.26,752.78,2186.9,1560.44,184.7,,612.38,361.29,1800.41,824.46,8317.01,369.92,869.55,119.35,126.54,124.23,1100.2,1109.59,488.71,223.47,843.34,679.22,106.3,3392.35,1253.12,2463.57,,1076.57,7127.99,260.66
2022-02-16,1735.0,724.1,4528.39,3132.64,793.74,3245.15,1623.99,693.53,62.96,705.46,903.72,117.41,840.42,2596.4,84.95,1681.93,993.66,720.95,579.22,514.34,2130.91,741.14,2167.29,1555.99,184.5,,609.85,364.67,1785.68,833.77,8278.67,378.43,871.3,117.45,129.93,123.19,1097.92,1111.77,481.17,225.8,835.69,678.25,104.9,3388.18,1256.91,2455.82,,1056.56,7019.07,260.92
2022-02-17,1727.87,717.69,4508.54,3145.16,779.55,3254.56,1614.88,694.89,63.59,700.77,898.97,116.84,837.41,2612.04,89.15,1672.11,989.62,716.55,585.39,517.5,2150.52,727.85,2153.01,1548.36,184.41,,610.04,362.13,1793.36,831.84,8249.25,378.28,866.63,117.05,132.39,123.63,1111.82,1115.93,477.68,236.32,829.63,696.97,104.82,3362.5,1260.0,2460.91,,1057.86,6889.08,261.38
2022-02-18,1733.21,711.14,4416.53,3138.04,784.13,3286.09,1606.43,689.76,63.27,696.42,880.48,119.88,841.34,2589.49,85.9,1683.34,991.28,719.33,583.76,514.64,2155.18,726.45,2113.03,1532.34,183.79,,604.93,363.97,1807.18,821.95,8265.31,368.97,861.05,116.7,129.43,122.82,1103.13,1139.86,479.87,232.74,829.97,694.22,104.81,3371.12,1251.64,2456.71,,1040.29,6762.61,260.25
2022-02-21,1682.2,695.11,4372.18,3131.49,785.57,3238.46,1598.02,687.43,62.69,693.88,878.68,119.07,836.88,2589.25,81.55,1653.74,991.07,723.97,574.92,497.53,2138.64,731.83,2083.03,1553.66,180.56,,595.61,364.08,1788.8,811.44,8307.37,365.29,865.68,116.35,127.28,124.36,1091.98,1124.26,476.65,225.73,811.65,690.06,104.02,3304.92,1234.45,2422.56,,1030.53,6661.76,264.11
2022-02-22,1664.73,689.69,4519.75,3107.89,775.91,3257.64,1615.7,687.92,62.43,683.42,884.64,118.11,821.35,2614.67,79.7,1645.63,978.13,718.55,565.78,501.61,2115.48,728.78,2062.56,1556.94,177.95,,594.55,367.0,1770.09,823.16,8317.11,370.41,865.91,116.48,128.49,124.36,1087.02,1090.77,464.13,222.77,813.52,691.99,100.22,3186.74,1229.53,2418.36,,1045.27,6599.28,261.03
2022-02-23,1685.69,690.81,4554.07,3117.57,773.97,3239.18,1610.13,691.17,62.96,688.45,886.09,117.08,817.93,2596.59,84.15,1631.6,981.07,713.88,562.13,504.04,2106.58,722.28,2035.96,1564.57,178.86,,587.58,375.84,1746.91,820.31,8390.46,366.68,857.1,114.81,125.22,124.29,1080.22,1091.56,464.41,217.39,808.18,699.78,100.25,3166.66,1230.18,2463.37,,1050.0,6629.25,262.4
2022-02-24,1541.2,640.13,4328.03,2955.63,727.26,3147.44,1521.47,650.28,59.43,655.71,867.59,110.8,796.82,2510.73,78.5,1509.02,934.74,675.12,526.46,503.02,2023.64,686.19,1827.46,1506.48,172.69,,544.23,357.65,1686.5,767.74,7919.09,344.73,848.4,109.69,122.03,119.93,1026.39,1044.45,440.15,197.68,787.02,655.71,94.53,3022.58,1160.29,2375.43,,1016.49,6275.55,248.54
2022-02-25,1615.82,679.52,4576.44,3003.93,754.9,3174.13,1574.06,683.8,63.32,673.06,894.57,120.73,813.19,2521.52,78.8,1531.99,961.24,692.58,532.34,518.81,2022.99,708.16,1915.01,1521.25,177.21,,572.19,369.98,1705.41,779.12,8059.86,365.19,846.98,114.94,124.25,123.82,1039.22,1045.84,449.74,208.58,799.82,686.48,100.81,3128.41,1209.64,2436.48,,1065.74,6423.97,256.92
2022-02-28,1641.52,691.59,4743.71,3057.33,739.31,3193.99,1598.05,687.03,66.58,670.96,895.92,125.24,791.15,2484.49,79.95,1561.93,958.91,678.38,516.83,557.54,2024.29,720.43,1871.74,1540.1,178.78,,599.76,367.2,1743.51,762.96,8019.4,372.7,843.35,117.71,125.14,131.26,1073.62,1050.35,449.97,207.97,811.7,695.28,107.44,3158.13,1227.31,2513.56,,1103.59,6421.67,257.17
2022-03-02,1638.88,694.33,4801.44,2917.02,747.13,3051.0,1602.08,670.27,68.33,658.98,894.03,136.5,750.22,2406.11,79.85,1513.08,949.2,653.64,553.98,583.14,2002.86,693.42,1802.0,1528.61,178.33,,616.16,359.88,1712.56,750.9,7537.18,370.71,853.17,115.47,126.93,132.36,1091.37,1110.78,441.64,202.67,789.57,687.93,113.48,3150.97,1213.69,2559.07,,1100.6,6256.88,256.89
2022-03-03,1640.87,690.81,4857.29,2765.77,734.58,2982.96,1567.26,662.11,68.03,656.83,905.46,139.57,724.07,2311.52,82.2,1469.21,969.75,652.1,525.28,589.17,1948.71,677.36,1727.03,1544.82,181.72,,625.81,357.14,1681.65,735.18,7326.28,367.38,833.66,116.48,132.66,136.72,1082.16,1071.3,435.26,204.5,789.57,664.76,114.71,3149.42,1241.8,2540.91,,1126.54,5847.55,263.53
2022-03-04,1612.12,684.41,4688.84,2636.96,712.03,2933.2,1530.25,641.46,67.99,638.9,901.88,133.7,745.45,2244.13,80.2,1443.8,968.69,649.96,515.15,567.3,1882.08,667.42,1721.29,1547.02,186.77,,604.07,349.15,1642.74,706.47,6990.37,357.92,831.53,114.81,128.73,134.96,1058.15,1047.57,430.18,201.49,797.99,648.21,112.4,3131.6,1265.26,2409.38,,1090.99,5915.6,266.19
2022-03-07,1561.26,662.56,4606.96,2608.36,664.77,2926.46,1434.44,600.95,67.78,660.11,911.52,139.39,733.91,2167.77,79.0,1413.46,982.09,630.12,497.37,602.24,1811.67,634.15,1614.27,1561.87,186.32,,609.04,341.12,1568.55,666.2,6529.08,344.33,829.15,114.67,145.63,133.55,1019.02,1019.39,410.02,188.93,791.26,638.44,113.71,3096.55,1239.58,2358.75,,1059.86,5571.24,264.6
2022-03-08,1598.75,673.36,4664.15,2622.76,667.61,3001.06,1442.18,604.57,67.39,667.54,939.02,139.72,753.21,2164.31,78.15,1424.84,1000.05,631.55,506.81,573.28,1816.37,645.06,1596.1,1596.3,187.93,,602.06,343.36,1591.64,675.94,6565.01,341.3,825.38,117.94,139.51,133.27,1017.18,1022.41,410.02,192.69,822.37,661.51,111.73,3198.78,1272.53,2340.53,,1073.71,5703.57,271.81
2022-03-09,1653.6,698.05,4652.99,2768.71,671.4,3020.87,1498.51,635.05,70.37,675.84,950.64,137.87,765.27,2199.81,80.35,1459.19,1006.34,652.17,508.44,571.43,1861.95,647.44,1706.22,1627.85,189.88,,599.48,346.54,1622.78,708.94,6777.74,352.1,819.75,115.95,136.63,130.6,1071.14,1015.72,420.64,196.44,835.12,676.46,110.49,3227.79,1309.78,2402.13,,1139.14,5883.38,270.91
2022-03-10,1739.75,713.98,4711.01,2805.16,692.06,3096.28,1543.65,646.07,68.57,681.95,955.97,132.18,757.88,2209.35,82.2,1519.33,1014.38,662.42,514.96,577.02,1958.92,656.32,1786.43,1639.12,192.16,,622.04,349.58,1658.52,712.79,6956.13,354.14,843.83,117.23,135.81,131.07,1088.5,1040.34,436.47,199.7,836.37,700.7,115.18,3217.44,1292.9,2435.83,,1145.07,5917.8,272.18
2022-03-11,1731.01,713.05,4794.37,2823.65,687.98,3096.87,1553.78,650.3,67.95,679.12,1011.08,134.25,774.06,2197.6,79.9,1530.42,1015.49,664.37,512.49,572.46,1951.88,657.58,1817.73,1635.62,195.76,,640.2,351.31,1658.96,708.89,6850.75,350.26,828.45,116.35,136.87,133.33,1091.64,1048.71,438.01,204.09,867.58,693.2,114.57,3198.07,1294.16,2461.3,,1164.04,5886.95,271.24
2022-03-14,1733.01,714.13,4862.92,2853.31,707.1,3123.6,1564.71,653.98,66.37,684.54,1015.63,133.22,770.49,2219.48,79.3,1541.41,1023.49,686.13,506.21,574.11,1919.17,675.28,1835.7,1697.29,197.96,,635.51,356.44,1676.33,716.99,7057.36,346.42,830.35,116.52,133.83,133.93,1100.61,1059.81,451.79,208.16,858.2,698.81,114.15,3237.03,1308.26,2506.11,,1162.34,5901.52,276.77
2022-03-15,1698.37,705.08,4753.73,2876.76,695.25,3124.96,1567.74,654.09,65.03,687.18,1034.42,127.71,759.31,2211.51,76.55,1528.47,1001.36,677.31,498.56,543.93,1899.5,676.44,1829.46,1651.15,197.0,,612.86,345.48,1673.16,734.36,7157.05,342.54,834.86,115.55,127.56,131.57,1075.4,1060.65,452.44,203.94,857.62,724.31,108.59,3193.4,1269.61,2523.83,,1153.53,5887.19,271.93
2022-03-16,1754.87,707.53,4882.82,2929.58,720.84,3229.68,1609.26,671.16,66.12,695.88,1022.56,130.67,767.86,2262.02,75.95,1567.36,1020.64,688.79,511.01,556.52,1931.14,686.77,1896.59,1696.13,200.94,,626.34,350.81,1685.4,746.37,7220.42,349.06,852.16,117.05,130.32,131.38,1093.55,1075.71,458.87,207.56,855.27,723.58,111.36,3248.49,1296.86,2553.79,,1166.48,6165.51,276.81
2022-03-17,1816.41,723.46,4780.35,3020.69,736.18,3302.65,1633.8,686.25,66.25,706.53,1015.49,130.41,787.01,2337.86,80.85,1582.8,1018.42,703.97,523.7,560.5,1959.01,698.51,1893.85,1664.89,202.84,,654.87,362.67,1715.82,766.39,7420.27,333.08,874.19,117.19,132.66,132.77,1129.2,1118.11,467.39,211.31,876.81,747.24,114.72,3263.47,1299.99,2667.99,,1256.91,6231.7,278.18
2022-03-21,1799.74,718.62,4708.74,2933.2,722.88,3247.1,1614.84,674.09,66.09,692.17,1017.23,134.66,779.77,2282.02,80.4,1533.55,993.88,707.04,515.99,573.28,1911.62,689.44,1810.99,1663.49,202.51,,651.24,354.12,1685.49,755.87,7432.38,336.22,854.7,117.19,134.41,128.59,1122.7,1085.67,456.86,203.24,878.93,723.53,114.68,3222.55,1288.07,2672.18,,1274.39,6053.41,277.62
2022-03-22,1828.29,722.53,4620.05,2938.4,728.36,3308.07,1646.16,685.41,66.37,702.97,1000.09,135.43,784.72,2283.61,81.15,1546.3,1000.98,710.67,522.86,576.68,1857.85,696.67,1833.15,1694.33,206.86,,665.77,360.24,1702.53,757.9,7491.31,326.76,833.31,117.14,136.67,130.98,1151.7,1087.5,459.75,205.44,879.22,728.47,114.59,3288.52,1338.9,2677.61,,1281.11,6073.3,282.27
2022-03-23,1807.77,717.25,4551.5,2905.32,723.73,3258.36,1637.45,687.27,65.61,688.99,982.51,135.21,803.59,2296.75,80.75,1545.91,1004.64,703.59,519.45,591.26,1843.91,696.77,1829.71,1680.86,208.72,,673.32,352.65,1696.0,746.8,7373.83,331.34,829.25,117.67,136.79,131.86,1155.37,1082.15,456.91,205.07,866.42,724.5,117.15,3298.7,1342.34,2655.16,,1294.95,6095.21,282.8
2022-03-24,1829.54,716.96,4571.6,2913.55,719.25,3242.44,1634.59,686.56,66.12,690.36,996.6,138.42,842.77,2273.29,80.35,1562.81,1014.34,686.18,515.99,604.38,1832.12,683.09,1859.96,1693.7,211.08,,683.55,341.57,1700.13,738.65,7289.05,330.79,832.3,119.39,138.23,132.26,1173.32,1078.88,453.6,204.36,874.17,716.47,118.87,3331.97,1365.32,2584.58,,1271.65,6210.43,282.5
2022-03-25,1863.67,726.54,4625.58,2934.35,718.25,3306.18,1630.06,684.2,65.65,693.29,981.59,137.46,849.18,2241.83,80.6,1554.65,1003.49,680.59,513.23,605.11,1820.1,678.29,1937.28,1684.59,209.84,,689.52,343.19,1680.5,737.78,7152.56,340.65,820.5,118.82,136.94,131.57,1181.14,1082.5,456.96,206.34,867.91,709.55,117.85,3294.3,1332.24,2491.21,,1256.16,6172.15,279.17
2022-03-28,1906.3,720.43,4601.28,2915.57,732.94,3336.39,1648.59,686.94,65.34,716.45,985.07,141.27,834.38,2283.22,79.65,1574.1,990.39,681.49,506.36,612.39,1840.7,689.05,1960.99,1682.21,212.91,,697.89,343.78,1671.38,742.12,7212.27,338.76,806.1,118.86,137.37,133.24,1193.02,1067.04,463.29,208.69,871.33,717.2,117.85,3294.52,1326.93,2503.05,,1274.34,6218.35,277.71
2022-03-29,1913.83,744.82,4556.98,2930.16,734.73,3337.61,1646.86,690.66,66.09,737.86,1006.14,137.39,841.8,2379.64,78.2,1586.56,993.58,690.53,516.64,613.46,1851.83,693.85,1959.84,1693.07,210.88,,720.64,344.73,1676.23,746.08,7175.42,353.89,809.06,118.46,133.21,132.61,1193.29,1093.1,460.96,210.16,884.27,719.08,117.47,3292.43,1325.1,2505.91,,1271.0,6381.29,278.78
2022-03-30,1991.7,750.15,4558.02,2967.67,747.33,3324.04,1709.46,711.51,66.43,732.53,996.55,135.1,847.81,2385.44,85.05,1629.55,991.45,702.49,535.7,582.85,1878.72,708.99,1985.99,1709.19,206.4,,685.89,351.33,1702.09,765.37,7329.22,359.36,827.04,119.3,126.19,136.25,1216.22,1113.49,460.31,210.36,885.47,741.0,115.13,3315.71,1302.43,2490.47,,1251.98,6494.81,277.99
2022-03-31,2011.16,756.79,4460.53,2966.13,757.99,3304.95,1702.63,712.31,67.17,737.86,986.0,135.21,836.33,2357.24,82.3,1625.94,990.22,699.35,531.65,553.41,1909.24,708.41,2010.75,1711.79,207.61,,700.32,349.48,1696.38,778.11,7293.24,346.07,830.99,119.04,127.67,136.06,1198.84,1113.15,459.61,212.3,879.84,752.17,115.05,3323.18,1305.17,2503.3,,1270.3,6455.31,273.87
