Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BEL.NS,BHARTIARTL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,ETERNAL.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDIGO.NS,INFY.NS,ITC.NS,JIOFIN.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,MAXHEALTH.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHRIRAMFIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TMPV.NS,TRENT.NS,ULTRACEMCO.NS,WIPRO.NS
2023-01-02,3817.31,803.48,4403.31,2930.35,929.34,3304.66,1526.04,638.57,96.03,790.86,1035.36,178.71,825.12,3093.5,59.8,1691.15,911.4,778.79,555.97,465.96,2402.23,872.4,2003.71,1379.41,279.7,,754.97,362.18,2016.89,1211.04,8094.97,433.43,942.56,149.54,123.31,138.22,1163.24,1212.95,578.05,254.79,952.64,739.33,105.52,2909.19,916.47,2532.61,,1327.98,6834.37,182.19
2023-01-03,3785.81,804.95,4382.61,2934.23,940.11,3344.13,1541.51,643.02,95.93,793.71,1037.84,177.79,826.51,3096.1,57.3,1683.68,913.17,780.55,564.15,469.24,2399.35,875.09,2018.59,1389.54,280.21,,752.46,363.08,2009.99,1215.04,8062.49,440.49,941.34,149.9,123.94,139.09,1163.06,1217.32,576.92,252.59,953.42,740.31,109.23,2918.27,919.06,2530.88,,1326.04,6844.16,182.75
2023-01-04,3798.39,793.83,4382.51,2911.48,952.48,3326.29,1537.87,644.99,94.63,791.45,1035.46,172.41,827.53,3078.82,56.0,1657.23,911.4,773.24,589.41,451.1,2391.82,873.18,1987.04,1367.53,276.6,,723.83,361.68,2000.32,1199.74,8069.19,434.87,942.5,148.01,121.43,136.59,1147.63,1243.77,571.24,249.23,965.72,740.6,107.0,2955.05,922.76,2561.14,,1296.13,6867.56,181.3
2023-01-05,3751.75,784.48,4314.18,2905.52,935.77,3340.23,1452.31,593.3,94.49,789.04,1038.81,171.57,831.49,3092.77,55.6,1648.43,912.82,764.77,592.38,449.78,2401.71,850.93,2011.6,1347.49,278.47,,725.81,360.12,2010.53,1199.74,8145.89,435.32,943.45,150.21,120.71,134.06,1143.07,1245.76,569.31,247.98,972.96,741.29,106.21,2951.23,915.83,2519.58,,1268.46,6829.36,179.04
2023-01-06,3791.85,790.88,4327.05,2863.42,931.83,3377.45,1420.66,585.08,94.87,777.51,1044.75,169.02,834.94,3126.09,54.95,1637.08,905.88,759.38,599.96,452.18,2437.11,839.71,1998.62,1326.62,282.62,,715.36,353.04,2013.78,1216.45,8107.01,427.3,955.87,151.47,122.51,134.68,1149.6,1257.12,564.62,243.4,968.95,740.26,106.91,2877.54,898.05,2493.19,,1232.27,6835.26,177.94
2023-01-09,3806.03,796.39,4338.98,2862.45,938.86,3384.96,1406.34,586.4,95.64,786.39,1048.06,170.61,838.09,3118.51,55.75,1634.62,918.96,765.06,596.09,457.18,2432.47,841.47,2002.62,1328.18,285.21,,724.43,356.7,2041.87,1239.36,8082.83,432.28,961.67,152.28,123.77,132.54,1161.03,1261.74,567.56,245.76,975.13,742.26,108.12,2896.55,907.53,2444.45,,1209.69,6886.29,179.67
2023-01-10,3550.13,768.83,4363.7,2863.61,940.26,3344.88,1388.71,578.52,94.49,775.84,1046.06,170.77,839.81,3036.37,53.8,1605.81,933.32,753.03,593.91,464.15,2475.16,835.91,2014.85,1333.55,282.16,,724.33,356.68,2038.42,1272.59,8022.44,445.77,964.5,150.21,124.44,135.62,1162.24,1288.29,558.57,249.37,974.69,745.63,109.04,2904.6,910.86,2432.76,,1198.32,6774.44,180.72
2023-01-11,3555.22,776.65,4294.42,2846.93,940.31,3314.61,1394.75,577.59,95.69,737.9,1015.07,169.18,832.06,2990.55,54.1,1600.79,928.23,750.62,588.76,471.7,2449.61,834.2,2033.56,1342.67,281.1,,737.14,355.73,2038.32,1267.47,8009.09,443.23,953.01,148.73,122.47,136.33,1150.87,1277.82,560.13,249.47,973.05,736.8,109.46,2941.52,914.69,2408.0,,1201.37,6806.74,182.66
2023-01-12,3607.05,773.75,4283.72,2809.1,921.56,3304.28,1376.73,576.75,95.06,739.76,1015.21,169.66,831.61,2988.91,52.95,1604.73,937.47,762.24,589.01,472.87,2435.08,834.29,2086.47,1334.42,278.38,,741.62,353.39,2058.74,1276.73,8019.63,444.87,954.1,148.78,122.05,137.18,1125.26,1281.74,558.1,246.84,985.41,733.39,109.09,2981.44,909.26,2408.99,,1200.87,6907.98,182.19
2023-01-13,3637.21,773.65,4227.07,2785.58,920.56,3337.23,1372.09,578.23,93.62,738.24,1025.04,170.25,841.0,2955.11,53.05,1613.63,919.8,763.13,590.74,473.31,2429.3,837.56,2094.01,1346.34,276.94,,750.59,350.72,2057.86,1278.29,8107.98,445.22,953.38,148.73,122.18,138.41,1111.39,1296.33,561.46,239.73,984.44,731.44,109.6,2971.96,899.23,2377.29,,1182.52,7019.14,180.32
2023-01-16,3595.07,772.08,4243.86,2809.1,909.29,3341.78,1376.93,588.33,96.31,740.84,1022.85,169.38,841.01,2993.74,52.5,1612.5,952.97,760.39,594.21,471.94,2445.72,840.25,2080.33,1377.8,277.91,,742.71,354.91,2072.54,1269.86,8100.79,449.35,952.22,147.97,122.26,138.02,1107.92,1285.41,568.03,239.99,990.18,726.66,110.2,3033.12,914.69,2369.37,,1188.4,7129.52,181.49
2023-01-17,3555.32,765.88,4233.95,2823.8,904.3,3349.43,1351.72,584.92,97.56,744.87,1025.14,168.3,844.05,3017.88,50.0,1614.46,967.51,759.04,595.55,467.72,2462.57,837.37,2064.56,1397.7,279.23,,736.4,354.23,2076.52,1270.98,8099.39,443.98,952.78,149.0,122.81,139.45,1118.69,1284.92,554.27,238.84,990.86,723.24,109.46,3054.22,939.9,2363.43,,1177.29,7141.91,183.71
2023-01-18,3522.27,764.4,4263.67,2841.45,910.84,3359.62,1362.76,589.35,98.14,751.99,1030.98,169.98,851.19,3042.02,48.85,1636.04,984.39,769.72,592.82,479.05,2517.66,837.91,2076.49,1412.01,282.03,,744.18,358.1,2138.34,1274.88,8217.98,443.93,955.71,150.17,124.1,140.42,1123.14,1292.51,555.73,237.56,994.09,728.07,111.32,3101.36,951.39,2389.97,,1187.31,7148.95,185.69
2023-01-19,3422.01,759.63,4244.5,2758.27,918.32,3353.05,1345.88,586.96,97.9,751.64,1030.2,171.53,846.2,3027.59,50.05,1640.66,979.61,785.75,595.1,481.5,2472.13,841.17,2071.5,1399.67,281.39,,746.01,351.92,2178.19,1278.98,8210.41,440.1,947.9,150.35,123.98,141.88,1121.45,1293.95,555.69,240.62,999.74,719.34,112.38,3091.01,948.29,2344.8,,1188.4,7066.39,186.04
2023-01-20,3436.24,760.31,4223.26,2697.55,922.21,3333.57,1324.37,574.8,97.66,744.43,1022.32,177.59,839.04,3033.43,50.55,1624.54,987.01,790.75,582.72,478.81,2400.34,844.64,2083.38,1397.7,279.36,,727.63,350.32,2175.71,1278.34,8167.2,434.02,925.58,150.66,126.07,143.41,1112.6,1282.78,558.76,239.5,981.26,717.78,113.17,3086.04,949.88,2330.74,,1173.45,7030.94,187.23
2023-01-23,3407.88,750.42,4245.74,2684.8,922.01,3352.11,1317.38,575.17,97.18,749.87,1022.56,181.14,846.75,3037.92,50.65,1588.26,987.99,799.41,579.7,481.7,2415.44,843.71,2091.22,1401.46,282.58,,715.41,352.91,2164.58,1278.98,8134.1,424.32,925.64,149.18,126.74,145.06,1107.0,1270.52,560.79,241.11,986.71,715.83,112.71,3086.04,954.8,2333.31,,1157.6,6716.27,187.79
2023-01-24,3425.3,746.09,4249.6,2700.9,901.36,3390.08,1327.37,575.34,96.27,747.08,1026.79,181.14,830.61,3069.4,50.65,1566.48,999.62,805.96,582.62,474.2,2442.7,847.03,2087.97,1421.32,286.44,,708.51,348.68,2138.34,1287.5,8172.06,430.09,925.53,148.64,126.95,143.08,1089.82,1260.8,560.89,238.86,998.34,721.68,111.41,3142.79,971.26,2341.63,,1173.4,6669.66,189.49
2023-01-25,3310.46,694.91,4153.73,2684.07,881.86,3448.51,1307.85,568.87,94.97,753.95,992.68,178.39,818.47,3074.23,44.35,1555.71,995.66,791.67,574.65,474.74,2455.19,827.51,2066.51,1411.23,284.45,,706.54,345.54,2094.6,1272.88,8427.7,423.12,925.59,147.74,126.58,141.33,1086.46,1240.8,536.63,232.62,994.24,713.1,111.41,3131.48,956.4,2311.47,,1181.53,6560.9,187.08
2023-01-27,2708.29,528.56,4151.85,2605.26,848.75,3595.23,1299.91,559.32,88.86,751.79,995.85,174.84,833.81,3020.78,46.7,1523.51,985.18,765.03,572.61,458.9,2440.23,793.46,2066.51,1382.48,289.75,,701.22,339.76,2067.48,1253.98,8369.25,433.87,919.6,147.38,122.77,140.81,1055.26,1220.89,503.39,232.63,997.81,707.74,110.48,3110.6,931.33,2280.81,,1151.52,6494.13,184.37
2023-01-30,2661.35,558.04,4083.41,2615.34,843.91,3584.77,1315.68,568.19,83.63,749.04,1000.96,175.99,840.01,2992.82,46.7,1539.74,985.89,761.21,577.82,454.98,2394.8,776.77,2056.52,1394.03,290.05,,682.69,335.74,2025.4,1271.86,8464.3,435.32,917.27,150.17,119.96,136.63,1050.4,1206.6,496.72,232.13,1003.79,709.54,108.44,3113.59,928.5,2265.41,,1157.8,6531.94,184.77
2023-01-31,2902.02,578.86,4087.42,2636.49,858.82,3568.01,1321.62,578.42,85.6,754.34,980.52,178.51,841.64,3068.1,46.45,1556.55,992.31,767.46,567.56,456.5,2405.21,794.43,2082.28,1387.61,289.37,,693.88,341.56,2014.56,1301.39,8573.23,432.08,914.9,150.39,120.8,137.66,1068.66,1203.57,508.68,233.26,990.13,707.1,109.23,3081.81,908.12,2313.55,,1165.67,6777.78,186.01
2023-02-01,1938.54,452.28,4171.06,2623.64,831.1,3529.62,1244.8,562.17,85.6,742.76,987.91,170.73,844.97,3128.94,47.05,1539.79,993.6,772.76,497.63,445.81,2410.56,803.26,2059.32,1401.42,279.23,,709.3,343.09,2022.0,1288.43,8421.48,428.55,914.24,150.26,119.21,138.61,1052.22,1060.94,472.27,241.73,969.92,713.15,110.67,3085.49,914.73,2278.29,,1188.55,6865.35,186.31
2023-02-02,1492.7,417.39,4129.96,2613.16,834.84,3510.75,1250.04,555.87,84.88,751.05,990.06,173.0,841.3,3075.82,47.15,1536.49,1011.93,764.46,478.51,451.89,2425.85,806.14,2057.22,1423.38,305.79,,711.22,342.95,2048.77,1296.71,8496.43,432.08,911.11,148.73,117.78,137.15,1054.96,1080.69,475.25,236.97,958.24,714.66,109.83,3145.36,921.85,2248.13,,1193.09,6888.41,188.2
2023-02-03,1016.06,388.89,4118.08,2618.98,856.98,3538.16,1279.19,565.92,88.14,764.16,983.44,171.09,846.53,3089.88,47.7,1549.42,1015.14,773.24,476.48,441.49,2490.35,831.51,2076.04,1442.64,315.63,,709.0,347.97,2071.32,1316.25,8587.75,423.12,907.22,149.9,117.32,136.53,1046.75,1106.75,491.0,236.4,966.59,702.62,108.72,3175.53,914.46,2298.15,,1205.4,7012.26,189.96
2023-02-06,1433.23,469.21,4149.42,2636.44,868.3,3570.92,1319.93,586.46,89.59,764.55,983.1,171.93,840.02,3110.25,47.55,1570.31,1005.69,792.1,469.25,437.37,2460.63,829.12,2040.0,1432.19,322.08,,698.76,346.93,2082.26,1325.46,8563.33,430.59,906.46,151.28,118.58,138.25,1052.59,1106.75,507.45,238.29,977.3,703.15,108.53,3160.77,908.99,2424.44,,1210.24,6994.36,187.83
2023-02-07,1523.51,534.47,4230.34,2665.69,869.2,3584.16,1334.9,600.68,90.11,768.67,993.95,173.0,854.77,3128.99,47.6,1580.39,1003.81,785.55,477.47,417.27,2456.42,826.73,2003.26,1426.22,312.62,,695.8,348.34,2089.79,1326.44,8497.84,433.13,912.54,151.51,119.08,139.58,1046.75,1116.13,511.71,241.89,966.93,704.13,102.55,3183.35,908.99,2409.09,,1202.41,6934.72,186.64
2023-02-08,1838.33,554.16,4261.24,2661.95,865.96,3600.39,1342.99,606.86,90.69,751.0,991.86,174.91,868.96,3093.21,51.1,1588.65,1009.88,793.93,478.95,423.64,2440.38,831.32,2016.94,1435.76,315.25,,702.16,351.14,2065.98,1325.46,8420.66,433.73,913.03,151.33,119.88,139.78,1053.14,1126.75,515.92,243.98,969.71,703.25,102.13,3198.66,915.69,2423.85,,1206.35,6995.54,187.55
2023-02-09,1729.03,537.62,4283.47,2683.15,860.27,3597.34,1354.42,623.84,91.84,747.37,992.68,174.14,869.15,3085.48,53.4,1600.35,1014.6,786.97,497.48,423.4,2428.69,831.03,2031.62,1454.61,315.76,,711.91,348.52,2075.84,1328.39,8446.82,434.87,915.96,151.83,119.92,140.81,1065.46,1154.14,513.36,245.58,973.6,702.96,101.99,3223.72,914.1,2428.4,,1260.24,7040.78,188.74
2023-02-10,1730.78,551.2,4308.48,2709.19,862.86,3567.16,1391.71,632.19,92.23,747.08,987.87,172.3,868.94,3088.52,50.7,1595.29,980.72,790.17,513.43,422.66,2418.61,831.42,2031.57,1464.15,314.19,,701.61,351.92,2077.64,1316.5,8517.65,433.48,912.3,151.33,121.26,140.71,1059.67,1158.41,516.86,239.75,969.03,701.35,100.46,3226.34,915.46,2418.95,,1316.62,7028.04,188.39
2023-02-13,1659.97,528.96,4286.45,2696.58,854.24,3589.6,1379.48,620.08,91.36,752.67,991.71,170.83,882.18,3106.92,51.25,1590.47,985.18,791.3,507.33,418.3,2413.54,828.83,2032.42,1436.22,313.93,,704.57,351.25,2099.66,1291.4,8500.9,424.72,915.92,151.97,122.77,142.14,1056.13,1164.37,504.38,236.97,974.19,698.28,100.56,3194.38,912.18,2452.72,,1298.12,7035.86,186.71
2023-02-14,1609.14,529.84,4210.23,2682.03,851.99,3625.79,1371.39,621.36,90.05,752.18,990.35,172.42,882.29,3037.2,49.9,1551.93,996.77,797.75,502.88,417.12,2432.66,831.51,2021.58,1447.36,317.11,,705.01,351.67,2120.99,1315.72,8509.93,419.09,919.67,152.02,123.1,141.31,1060.74,1146.55,501.97,236.38,975.4,697.3,100.42,3214.25,916.97,2456.54,,1292.99,7006.9,187.78
2023-02-15,1747.6,553.07,4129.96,2671.36,859.32,3614.01,1385.77,629.95,90.34,758.07,988.89,171.77,882.99,3093.21,49.8,1571.35,998.2,797.17,504.86,422.27,2401.24,839.81,1965.23,1445.39,326.45,,709.6,350.97,2096.79,1325.51,8487.6,419.24,914.96,151.42,121.84,141.48,1083.27,1141.49,507.69,237.73,963.05,699.45,100.93,3182.2,919.29,2459.8,,1307.29,6930.3,187.24
2023-02-16,1787.55,564.29,4456.94,2706.38,859.97,3653.43,1410.73,632.19,91.17,766.32,1000.81,174.05,884.02,3156.03,50.45,1589.83,1002.12,799.22,507.88,424.63,2387.85,843.96,1886.81,1465.43,328.56,,713.39,355.62,2110.83,1328.58,8534.2,415.26,925.1,152.71,124.27,142.14,1107.03,1160.89,509.3,235.71,963.69,710.08,102.64,3243.68,979.24,2494.28,,1334.31,6989.64,191.08
2023-02-17,1700.87,560.16,4532.06,2701.92,847.75,3634.66,1407.68,627.02,93.05,756.21,993.8,174.95,875.01,3129.13,50.7,1594.75,987.45,790.53,496.78,418.35,2372.75,834.49,1872.74,1444.93,327.05,,714.82,349.14,2099.46,1298.47,8495.12,426.66,909.74,153.49,129.3,141.48,1100.43,1128.83,499.13,232.71,954.74,706.23,103.25,3209.65,1010.28,2472.38,,1346.08,7056.51,188.95
2023-02-20,1558.36,551.2,4531.42,2727.72,840.27,3654.7,1398.5,624.61,91.12,762.88,929.67,176.38,875.98,3168.0,51.75,1594.94,987.5,786.61,495.55,420.7,2373.98,829.71,1857.21,1451.35,328.82,,710.88,344.96,2152.92,1298.76,8422.79,424.27,907.7,154.23,129.3,142.28,1100.2,1132.7,493.83,233.41,947.89,700.81,103.01,3195.9,1021.13,2442.97,,1329.28,7179.43,188.11
2023-02-21,1559.16,570.1,4447.88,2720.83,835.19,3590.26,1387.72,625.49,91.5,763.91,937.7,174.26,874.09,3153.13,54.4,1597.94,983.49,786.23,495.35,421.68,2377.86,826.39,1844.88,1445.39,329.17,,706.84,343.95,2160.4,1306.95,8387.06,426.06,906.74,155.89,128.5,143.5,1101.23,1135.73,494.07,229.03,942.25,704.18,104.59,3168.03,1031.21,2427.32,,1325.64,7199.1,188.06
2023-02-22,1379.31,531.52,4397.37,2696.58,827.36,3581.1,1353.77,609.05,91.7,752.48,933.37,172.83,876.17,3104.89,52.6,1544.26,971.85,774.22,487.87,418.5,2349.89,814.58,1816.93,1426.41,327.7,,684.86,338.56,2120.89,1277.85,8335.17,427.5,900.51,155.38,127.04,141.48,1084.2,1116.82,484.71,226.02,939.19,702.03,102.64,3122.28,1019.31,2391.56,,1319.51,7072.24,184.49
2023-02-23,1348.15,525.27,4358.74,2619.08,828.01,3581.34,1338.8,602.91,90.59,747.91,930.4,173.52,870.6,3110.49,52.8,1541.85,974.04,766.07,481.58,421.78,2347.38,813.41,1816.93,1419.85,330.37,,689.89,336.52,2093.14,1271.86,8365.27,424.22,896.63,155.84,128.33,141.21,1077.95,1115.53,483.62,226.02,937.29,697.3,103.29,3134.24,1024.82,2357.48,,1310.88,7023.18,183.99
2023-02-24,1259.87,534.67,4360.57,2628.68,842.22,3598.56,1348.13,610.53,91.89,741.19,929.42,175.36,870.76,3056.51,54.0,1544.75,964.67,762.75,477.47,406.24,2339.67,815.36,1840.14,1416.96,328.56,,667.32,337.76,2059.37,1245.74,8358.76,425.21,899.73,156.21,128.73,141.08,1080.98,1110.91,489.53,227.12,936.95,695.94,101.62,3110.6,1017.49,2355.45,,1295.38,7046.58,183.6
2023-02-27,1129.5,544.41,4378.57,2643.28,843.71,3403.78,1342.79,604.12,90.1,724.94,923.24,175.69,853.74,2995.72,53.2,1527.99,959.32,758.95,473.51,393.73,2324.57,813.41,1812.94,1377.53,326.06,,656.14,337.12,2023.75,1216.7,8281.77,423.37,893.78,157.23,131.53,142.51,1073.54,1102.23,490.85,225.43,933.4,682.67,97.54,3049.63,1000.03,2351.14,,1268.16,7017.62,180.28
2023-02-28,1102.24,543.28,4325.26,2645.61,837.78,3403.36,1327.81,599.69,91.31,726.12,878.91,173.16,842.96,2985.19,53.0,1531.97,952.28,764.43,479.99,390.3,2305.31,829.46,1832.2,1358.54,323.39,,655.2,343.27,2026.56,1228.0,8354.88,421.18,892.24,156.63,129.98,145.3,1056.17,1100.84,492.79,225.05,927.52,688.09,96.06,3034.82,999.93,2341.24,,1269.16,7042.94,180.39
2023-03-01,1409.07,585.26,4301.41,2731.55,842.82,3413.97,1332.71,600.69,91.7,727.44,872.0,175.2,842.37,2980.89,53.35,1541.7,960.53,767.82,479.85,393.88,2317.0,831.27,1828.36,1358.72,322.18,,658.26,344.14,2041.14,1236.82,8369.15,424.57,897.8,156.72,130.54,144.4,1060.56,1100.59,494.73,227.89,924.6,691.99,96.94,3048.71,1000.16,2343.96,,1276.39,7099.78,181.14
2023-03-02,1405.97,576.4,4345.14,2726.65,841.27,3454.43,1335.0,597.73,93.05,722.34,860.81,177.53,846.88,2991.13,54.35,1561.37,972.07,761.21,477.12,400.11,2313.22,830.54,1834.05,1345.7,323.13,,663.77,342.55,2048.48,1218.26,8261.48,426.56,892.08,157.0,131.23,143.34,1059.8,1089.97,503.62,225.62,924.7,688.38,96.8,3051.46,1007.46,2329.5,,1272.95,7132.08,181.14
2023-03-03,1683.19,640.33,4357.59,2726.31,843.37,3470.81,1343.89,598.02,92.47,729.95,853.51,181.65,854.82,3007.11,53.2,1563.87,990.57,764.09,477.07,404.23,2324.24,829.32,1846.88,1350.93,324.34,,666.19,342.93,2072.49,1221.42,8301.19,421.13,889.6,158.15,131.91,146.39,1068.91,1092.01,512.37,228.9,931.55,688.72,97.4,3063.51,986.9,2335.99,,1272.55,7068.56,181.98
2023-03-06,1852.46,670.4,4375.59,2745.32,853.34,3490.24,1355.02,602.65,92.76,751.1,845.78,181.12,865.71,3025.03,53.7,1569.23,1001.5,778.55,484.4,405.89,2343.13,844.44,1847.88,1369.41,332.23,,663.53,347.22,2079.83,1235.8,8340.95,424.62,890.54,159.26,132.0,148.12,1095.59,1116.67,528.68,230.73,937.05,692.38,97.4,3089.17,989.22,2369.96,,1302.66,7071.26,183.39
2023-03-08,1938.34,671.29,4323.97,2742.17,850.8,3483.57,1355.67,589.35,91.41,746.78,847.77,181.85,862.81,3042.12,52.65,1568.0,987.23,779.49,483.41,388.44,2335.17,840.69,1850.17,1358.36,332.1,,654.31,344.31,2080.61,1226.35,8359.49,422.08,889.22,161.79,134.45,149.91,1088.74,1102.48,526.27,230.94,920.71,693.21,96.47,3063.28,975.18,2349.81,,1309.09,7067.62,181.87
2023-03-09,1902.74,675.22,4348.91,2751.72,859.72,3568.01,1347.78,580.01,92.13,756.11,853.51,182.67,857.03,3034.4,53.9,1558.91,993.25,782.86,485.39,400.11,2325.43,833.51,1860.86,1352.4,332.57,,662.74,341.69,2110.64,1213.34,8285.7,434.07,890.79,164.14,134.15,149.78,1075.1,1083.92,527.74,241.13,920.86,690.57,99.72,3063.28,964.01,2342.62,,1324.19,7087.09,182.22
2023-03-10,1818.11,669.96,4256.19,2722.77,843.27,3565.19,1318.88,569.27,90.49,754.14,847.97,180.87,852.76,2989.05,53.3,1556.6,985.18,762.65,479.65,387.75,2314.26,816.05,1846.98,1336.85,330.72,,656.38,337.36,2073.22,1194.23,8233.32,448.11,887.16,163.96,132.56,147.62,1056.81,1075.93,515.44,238.0,919.84,683.99,98.89,3025.71,949.15,2315.88,,1314.02,7017.57,180.81
2023-03-13,1854.86,666.51,4286.28,2689.01,826.26,3537.31,1289.78,572.22,88.89,749.19,848.79,179.16,851.88,2921.31,51.6,1523.12,976.26,753.0,472.81,390.79,2314.16,804.04,1841.94,1309.66,329.86,,663.23,332.22,2047.95,1152.42,8234.29,451.54,882.57,165.48,133.42,149.71,1038.53,1058.26,499.79,236.72,921.25,674.63,98.65,3009.16,1025.69,2299.04,,1307.1,6937.33,179.48
2023-03-14,1649.09,628.57,4239.67,2657.83,815.24,3506.9,1266.91,562.88,88.22,750.02,830.98,178.75,844.72,2883.16,50.2,1515.45,950.41,750.28,464.34,391.72,2309.19,798.48,1843.58,1294.07,325.29,,657.96,327.69,2074.58,1127.47,8199.24,460.2,880.3,163.41,131.57,148.79,1035.81,1063.07,491.8,231.3,923.92,672.38,98.51,2951.59,1001.44,2306.82,,1293.04,6874.59,176.49
2023-03-15,1725.73,646.92,4273.69,2682.22,817.19,3492.49,1275.9,561.39,89.18,738.73,849.23,179.36,850.96,2899.1,50.55,1520.51,958.88,739.36,460.73,397.17,2264.95,802.34,1855.41,1299.43,325.98,,664.86,331.3,2099.46,1123.92,8194.39,460.9,864.2,163.91,130.49,149.91,1016.8,1054.14,487.59,231.75,923.0,669.6,99.63,2935.59,1012.52,2357.43,,1309.09,6964.27,175.34
2023-03-16,1792.54,664.54,4230.75,2743.82,812.15,3511.64,1268.46,557.84,86.72,729.9,853.27,176.71,856.75,2893.3,49.85,1501.44,953.66,737.17,453.5,375.69,2278.91,790.72,1839.29,1282.79,324.98,,639.58,328.63,2072.25,1111.2,8166.23,455.53,868.44,163.18,127.23,151.67,1005.3,1049.25,486.41,232.37,925.28,671.95,96.2,2917.19,1003.86,2390.17,,1304.05,6958.22,173.05
2023-03-17,1842.47,660.75,4261.19,2769.38,820.83,3559.61,1290.88,560.12,89.86,725.63,846.7,179.77,859.38,2841.4,53.05,1529.9,966.5,741.0,459.64,379.07,2309.24,798.87,1844.93,1294.43,318.77,,654.81,333.21,2125.41,1122.75,8052.2,456.67,892.96,162.21,130.62,151.64,1010.09,1060.74,491.89,233.9,926.3,677.21,97.4,2891.44,1015.84,2424.24,,1331.97,7039.94,174.85
2023-03-20,1774.97,648.94,4160.33,2746.1,823.37,3553.08,1228.98,540.19,88.75,735.1,838.72,176.18,866.97,2809.53,52.2,1524.99,968.46,743.6,453.79,373.63,2295.23,805.07,1823.92,1270.08,320.8,,650.37,335.18,2091.69,1115.92,7893.41,456.52,901.52,161.33,130.32,149.65,995.16,1048.65,487.07,227.62,921.05,673.9,96.33,2846.42,999.25,2418.45,,1301.06,6979.81,170.78
2023-03-21,1802.48,650.81,4230.75,2749.93,836.53,3564.02,1246.55,550.08,89.33,741.33,837.55,176.38,864.36,2826.67,52.65,1561.12,960.3,748.79,462.11,377.5,2327.18,818.78,1862.5,1274.81,322.57,,652.34,337.36,2120.85,1127.03,7975.94,459.56,909.64,161.65,129.76,147.76,1012.05,1069.6,488.44,230.37,926.79,682.67,96.75,2848.63,990.54,2444.7,,1314.07,7116.59,170.92
2023-03-22,1803.68,643.87,4176.3,2730.39,844.81,3650.24,1268.46,564.74,89.47,739.37,829.18,174.05,865.67,2831.35,52.7,1571.49,962.04,753.17,478.46,380.74,2323.06,830.44,1877.83,1267.61,322.7,,650.42,337.38,2146.02,1129.71,7977.88,461.5,903.77,160.27,129.68,146.66,1036.25,1097.45,491.89,234.83,930.05,683.65,96.85,2856.59,997.02,2471.39,,1318.11,7230.56,171.11
2023-03-23,1777.56,641.81,4208.48,2684.7,842.87,3616.87,1276.2,568.43,87.88,743.0,838.18,173.48,868.55,2813.0,52.1,1573.17,945.95,749.92,489.5,378.53,2334.04,832.2,1885.76,1256.46,322.87,,648.65,333.97,2138.88,1124.5,7993.02,459.76,904.33,160.18,129.21,146.96,1023.94,1099.4,483.76,233.38,945.02,688.33,96.8,2851.9,991.14,2470.45,,1312.23,7235.92,168.54
2023-03-24,1692.93,623.99,4225.79,2689.65,835.04,3578.34,1234.17,554.12,88.79,744.97,842.95,169.89,872.35,2787.7,50.15,1560.68,933.51,748.19,477.07,378.68,2337.83,828.64,1856.86,1263.34,325.98,,646.18,333.97,2092.71,1117.97,7972.05,455.92,912.92,158.93,127.92,146.66,1003.38,1082.98,476.15,231.67,941.13,681.55,94.2,2856.5,999.84,2451.53,,1301.06,7205.54,168.84
2023-03-27,1679.7,615.67,4241.66,2702.89,827.01,3567.07,1224.63,549.92,88.94,745.46,852.59,169.56,875.31,2772.59,49.25,1558.61,931.51,750.09,482.07,381.87,2332.15,823.66,1822.97,1260.22,324.55,,646.28,337.58,2089.74,1096.92,7990.06,447.61,909.4,157.41,128.3,145.83,1004.38,1089.55,474.35,228.01,936.27,679.94,94.71,2856.5,993.87,2443.46,,1306.1,7269.36,168.0
2023-03-28,1570.85,562.57,4209.97,2682.03,823.87,3538.49,1213.0,543.83,87.63,729.21,862.66,170.26,878.24,2738.79,49.0,1574.74,926.65,752.59,482.27,384.17,2339.62,827.71,1807.6,1261.83,326.1,,646.38,336.06,2062.96,1094.87,7903.12,445.97,911.09,157.23,126.07,145.26,1021.18,1082.53,476.53,227.35,949.2,672.92,94.94,2860.31,972.08,2470.3,,1284.11,7245.66,166.22
2023-03-29,1588.92,580.83,4275.47,2672.33,827.81,3567.21,1223.44,547.01,87.53,725.33,861.64,170.22,886.51,2752.31,49.6,1584.08,929.1,761.16,482.12,382.36,2347.34,827.51,1807.75,1251.47,325.24,,648.99,337.96,2061.56,1103.25,7949.24,441.79,912.35,158.33,125.94,146.49,1009.36,1077.76,478.84,231.01,951.82,677.6,94.29,2854.75,971.08,2470.4,,1284.11,7276.78,166.03
